fscskey,fscs_seq,libname,city,state,zip,lat,lon,outlet_type
OK0070,012,SOUTHWEST OKLAHOMA CITY PUBLIC LIBRARY,OKLAHOMA CITY,OK,73170,35.334179,-97.54989623,BR
OK0070,013,NORMAN PUBLIC LIBRARY (WEST),NORMAN,OK,73072,35.2156143,-97.48982246,BR
OK0070,014,NORMAN PUBLIC LIBRARY (EAST),NORMAN,OK,73071,35.2186526,-97.3957592,BR
OK0070,015,LIBRARY LAB,NORMAN,OK,73069,35.21938327,-97.4448776,BR
OK0071,002,NOWATA CITY-COUNTY LIBRARY,NOWATA,OK,74048,36.69759371,-95.63948062,CE
OK0073,002,OKEENE PUBLIC LIBRARY,OKEENE,OK,73763,36.117672,-98.31709283,CE
OK0074,002,RONALD J NORICK DOWNTOWN LIBRARY,OKLAHOMA CITY,OK,73102,35.4688186,-97.51872259,CE
OK0074,003,BELLE ISLE LIBRARY,OKLAHOMA CITY,OK,73112,35.52568814,-97.55656437,BR
OK0074,004,BETHANY LIBRARY,BETHANY,OK,73008,35.4933205,-97.65290839,BR
OK0074,005,CAPITOL HILL LIBRARY,OKLAHOMA CITY,OK,73109,35.43729783,-97.51954662,BR
OK0074,006,DEL CITY LIBRARY,DEL CITY,OK,73115,35.44976079,-97.43750111,BR
OK0074,007,EDMOND LIBRARY,EDMOND,OK,73034,35.65445718,-97.4780883,BR
OK0074,008,MIDWEST CITY LIBRARY,MIDWEST CITY,OK,73110,35.4658933,-97.3848765,BR
OK0074,009,RALPH ELLISON LIBRARY,OKLAHOMA CITY,OK,73111,35.49309918,-97.47608947,BR
OK0074,010,SOUTHERN OAKS LIBRARY,OKLAHOMA CITY,OK,73139,35.39726251,-97.52124018,BR
OK0074,011,THE VILLAGE LIBRARY,THE VILLAGE,OK,73120,35.57546608,-97.54928586,BR
OK0074,012,WARR ACRES LIBRARY,WARR ACRES,OK,73132,35.5372606,-97.6216088,BR
OK0074,016,CHOCTAW LIBRARY,CHOCTAW,OK,73020,35.49521723,-97.26902152,BR
OK0074,019,HARRAH LIBRARY,HARRAH,OK,73045,35.48775865,-97.16165159,BR
OK0074,020,JONES LIBRARY,JONES,OK,73049,35.5657235,-97.28593442,BR
OK0074,021,LUTHER LIBRARY,LUTHER,OK,73054,35.66421883,-97.19305414,BR
OK0074,022,NICOMA PARK LIBRARY,NICOMA PARK,OK,73066,35.49148544,-97.32541621,BR
OK0074,024,WRIGHT LIBRARY,OKLAHOMA CITY,OK,73108,35.45285804,-97.55181124,BR
OK0074,025,NORTHWEST LIBRARY,OKLAHOMA CITY,OK,73142,35.59460826,-97.61799618,BR
OK0074,026,ALMONTE LIBRARY,OKLAHOMA CITY,OK,73119,35.4042265,-97.5668318,BR
OK0075,002,OKMULGEE PUBLIC LIBRARY,OKMULGEE,OK,74447,35.62176044,-95.97531777,CE
OK0076,002,PAULS VALLEY-NORA SPARKS WARREN MEM LIBRARY,PAULS VALLEY,OK,73075,34.74090199,-97.22171781,CE
OK0077,002,PAWHUSKA PUBLIC LIBRARY,PAWHUSKA,OK,74056,36.67610159,-96.33181769,CE
OK0078,002,PAWNEE PUBLIC LIBRARY,PAWNEE,OK,74058,36.33908458,-96.80525197,CE
OK0079,002,PERKINS  THOMAS-WILHITE MEMORIAL LIBRARY,PERKINS,OK,74059,35.97412118,-97.03332524,CE
OK0080,002,PERRY CARNEGIE LIBRARY,PERRY,OK,73077,36.2862969,-97.28820793,CE
OK0081,002,PONCA CITY LIBRARY,PONCA CITY,OK,74601,36.70360567,-97.07794948,CE
OK0082,002,PRAGUE HAYNIE PUBLIC LIBRARY,PRAGUE,OK,74864,35.48659299,-96.69560078,CE
OK0083,002,PRYOR THOMAS J HARRISON PUBLIC LIBRARY,PRYOR,OK,74361,36.30667884,-95.31249998,CE
OK0084,002,RUSH SPRINGS-GLOVER SPENCER MEMORIAL LIBRARY,RUSH SPRINGS,OK,73082,34.7824326,-97.96054075,CE
OK0085,002,SAPULPA BARTLETT CARNEGIE PUBLIC LIBRARY,SAPULPA,OK,74066,35.9985657,-96.11524968,CE
OK0086,002,SAYRE PUBLIC LIBRARY,SAYRE,OK,73662,35.29355246,-99.63905333,CE
OK0087,002,SEMINOLE PUBLIC LIBRARY,SEMINOLE,OK,74868,35.22718816,-96.66850282,CE
OK0088,002,SHATTUCK PUBLIC LIBRARY,SHATTUCK,OK,73858,36.27592857,-99.88152318,CE
OK0090,002,STRATFORD CHANDLER-WATTS LIBRARY,STRATFORD,OK,74872,34.7984215,-96.95995495,CE
OK0091,002,STROUD PUBLIC LIBRARY,STROUD,OK,74079,35.75328066,-96.65663916,CE
OK0092,002,TONKAWA PUBLIC LIBRARY,TONKAWA,OK,74653,36.67966075,-97.30856322,CE
OK0093,003,BIXBY LIBRARY,BIXBY,OK,74008,35.94144441,-95.88277433,BR
OK0093,004,BROKEN ARROW LIBRARY,BROKEN ARROW,OK,74012,36.05247123,-95.7936783,BR
OK0093,005,BROOKSIDE LIBRARY,TULSA,OK,74105,36.09836965,-95.97664636,BR
OK0093,006,COLLINSVILLE LIBRARY,COLLINSVILLE,OK,74021,36.36450953,-95.84015646,BR
OK0093,009,GLENPOOL LIBRARY,GLENPOOL,OK,74033,35.95842745,-95.9990693,BR
OK0093,010,HARDESTY REGIONAL LIBRARY,TULSA,OK,74133,36.02765648,-95.88282781,BR
OK0093,011,JENKS LIBRARY,JENKS,OK,74037,36.02462772,-95.97536469,BR
OK0093,012,MARTIN REGIONAL LIBRARY,TULSA,OK,74129,36.12652966,-95.85107422,BR
OK0093,013,MAXWELL PARK LIBRARY,TULSA,OK,74115,36.173867,-95.91904607,BR
OK0093,014,NATHAN HALE LIBRARY,TULSA,OK,74114,36.12982169,-95.90549473,BR
OK0093,015,OWASSO LIBRARY,OWASSO,OK,74055,36.26611332,-95.85561369,BR
OK0093,016,CHARLES PAGE MEMORIAL LIBRARY,SAND SPRINGS,OK,74063,36.14096832,-96.10179136,BR
OK0093,017,PRATT LIBRARY,SAND SPRINGS,OK,74063,36.11560435,-96.11904903,BR
OK0093,018,RUDISILL REGIONAL LIBRARY,TULSA,OK,74106,36.17694856,-95.98462677,BR
OK0093,019,SKIATOOK LIBRARY,SKIATOOK,OK,74070,36.36850355,-95.99812315,BR
OK0093,020,JUDY Z KISHNER LIBRARY,TULSA,OK,74073,36.30154794,-95.99163815,BR
OK0093,021,ZARROW REGIONAL LIBRARY,TULSA,OK,74107,36.08982086,-96.01788332,BR
OK0093,023,SUBURBAN ACRES LIBRARY,TULSA,OK,74126,36.22134788,-95.98680121,BR
OK0093,024,PEGGY HELMERICH LIBRARY,TULSA,OK,74137,36.03192902,-95.91879262,BR
OK0093,025,SOUTH BROKEN ARROW LIBRARY,BROKEN ARROW,OK,74011,36.01660925,-95.81811524,BR
OK0093,028,KENDALL-WHITTIER LIBRARY,TULSA,OK,74104,36.1587678,-95.95812227,BR
OK0093,030,SCHUSTERMAN-BENSON LIBRARY,TULSA,OK,74135,36.11613849,-95.93901061,BR
OK0093,031,CENTRAL LIBRARY,TULSA,OK,74103,36.1505206,-95.9942314,CE
OK0093,032,HERMAN & KATE KAISER LIBRARY,TULSA,OK,74135,36.08703237,-95.91347506,BR
OK0093,034,TULSA CITY-COUNTY LIBRARY BOOKMOBILES,TULSA,OK,74103,36.1505206,-95.9942314,BS
OK0094,002,VINITA PUBLIC LIBRARY,VINITA,OK,74301,36.63954542,-95.15658577,CE
OK0095,002,WAGONER CITY PUBLIC LIBRARY,WAGONER,OK,74467,35.96152601,-95.37675468,CE
OK0096,002,WALTERS PUBLIC LIBRARY,WALTERS,OK,73572,34.35921472,-98.309227,CE
OK0097,002,WATONGA PUBLIC LIBRARY,WATONGA,OK,73772,35.84679034,-98.41436013,CE
OK0098,002,WAURIKA PUBLIC LIBRARY,WAURIKA,OK,73573,34.16279982,-97.99970235,CE
OK0099,002,WAYNOKA PUBLIC LIBRARY,WAYNOKA,OK,73860,36.58552557,-98.88088219,CE
OK0100,002,WETUMKA PUBLIC LIBRARY,WETUMKA,OK,74883,35.23855218,-96.24170687,CE
OK0101,002,WEWOKA PUBLIC LIBRARY,WEWOKA,OK,74884,35.15454862,-96.49291226,CE
OK0102,002,WOODWARD PUBLIC LIBRARY,WOODWARD,OK,73801,36.43602376,-99.39875799,CE
OK0103,002,WYNNEWOOD PUBLIC LIBRARY,WYNNEWOOD,OK,73098,34.64306259,-97.17047891,CE
OK0104,002,YALE PUBLIC LIBRARY,YALE,OK,74085,36.11574558,-96.69908914,CE
OK0105,002,YUKON  MABEL C. FRY PUBLIC LIBRARY,YUKON,OK,73099,35.50781247,-97.72381586,CE
OK0106,002,OKEMAH PUBLIC LIBRARY,OKEMAH,OK,74859,35.42892837,-96.3022232,CE
OK0107,002,TRYON PUBLIC LIBRARY,TRYON,OK,74875,35.86945581,-96.96393863,CE
OK0110,002,KELLYVILLE PUBLIC LIBRARY,KELLYVILLE,OK,74039,35.94363016,-96.21382145,CE
OK0111,002,LANGLEY PUBLIC LIBRARY,LANGLEY,OK,74350,36.46663661,-95.04901879,CE
OK0112,002,CLAREMORE  WILL ROGERS LIBRARY,CLAREMORE,OK,74017,36.32495881,-95.60373692,CE
OK0113,002,STILLWATER PUBLIC LIBRARY,STILLWATER,OK,74074,36.1099052,-97.062622,CE
OK0114,002,MOUNDS PUBLIC LIBRARY,MOUNDS,OK,74047,35.8781584,-96.0616503,CE
OK0116,002,RINGLING GLEASON MEMORIAL LIBRARY,RINGLING,OK,73456,34.1783955,-97.5926093,CE
OK0117,002,ALLEN PUBLIC LIBRARY,ALLEN,OK,74825,34.87918192,-96.41447224,CE
OK0118,002,CATOOSA PUBLIC LIBRARY,CATOOSA,OK,74015,36.1851578,-95.74620815,CE
OK0119,001,LAVERNE DELPHIAN PUBLIC LIBRARY,LAVERNE,OK,73848,36.7097512,-99.89436333,CE
OK0120,001,PIEDMONT PUBLIC LIBRARY,PIEDMONT,OK,73078,35.64756154,-97.75422973,CE
OK0121,001,HYDRO PUBLIC LIBRARY,HYDRO,OK,73048,35.54904934,-98.57710265,CE
OK0122,001,SALINA PUBLIC LIBRARY,SALINA,OK,74365,36.29289241,-95.14922327,CE
OK0123,001,TALALA PUBLIC LIBRARY,TALALA,OK,74080,36.53092191,-95.70166026,CE
OK0125,001,ELGIN COMMUNITY LIBRARY,ELGIN,OK,73538,34.78392793,-98.2938996,CE
OK8002,001,APACHE PUBLIC LIBRARY,APACHE,OK,73006,34.89381795,-98.36520395,CE
OK8004,001,MEEKER PUBLIC LIBRARY,MEEKER,OK,74855,35.50329792,-96.90214964,CE
OK8005,001,KAW CITY - J.A. WALKER MEMORIAL LIBRARY,KAW CITY,OK,74641,36.7652321,-96.85997767,CE
OK8006,001,TEXHOMA PUBLIC LIBRARY,TEXHOMA,OK,73949,36.50378805,-101.783226,CE
OK8007,001,MOORELAND PUBLIC LIBRARY,MOORELAND,OK,73852,36.43829735,-99.20478826,CE
OK8008,002,CHOUTEAU PUBLIC LIBRARY,CHOUTEAU,OK,74337,36.18680954,-95.34747322,CE
OK8009,002,TUTTLE PUBLIC LIBRARY,TUTTLE,OK,73089,35.29083639,-97.81670377,CE
OK8011,003,CACHE COMMUNITY LIBRARY,CACHE,OK,73527,34.62864531,-98.62808256,CE
OR0001,002,AGNESS COMMUNITY LIBRARY DISTRICT,AGNESS,OR,97406,42.55525208,-124.0681991,CE
OR0002,002,AMITY PUBLIC LIBRARY,AMITY,OR,97101,45.11717609,-123.2061767,CE
OR0004,002,ESTACADA PUBLIC LIBRARY,ESTACADA,OR,97023,45.2970962,-122.337967,CE
OR0004,003,ESTACADA PUBLIC LIBRARY BOOKMOBILE,ESTACADA,OR,97024,45.29680665,-122.3378297,BS
OR0005,002,EUGENE PUBLIC LIBRARY,EUGENE,OR,97401,44.04881662,-123.0949097,CE
OR0005,004,SHELDON BRANCH LIBRARY,EUGENE,OR,97401,44.0789338,-123.0686112,BR
OR0005,005,BETHEL BRANCH LIBRARY,EUGENE,OR,97402,44.08418645,-123.1681443,BR
OR0008,002,SIUSLAW PUBLIC LIBRARY DISTRICT,FLORENCE,OR,97439,43.97462081,-124.1056213,CE
OR0008,003,MAPLETON BRANCH LIBRARY,MAPLETON,OR,97453,44.03631204,-123.8620301,BR
OR0009,002,FOREST GROVE CITY LIBRARY,FOREST GROVE,OR,97116,45.51963041,-123.1090393,CE
OR0010,002,FOSSIL PUBLIC LIBRARY,FOSSIL,OR,97830,45.0003586,-120.2137376,CE
OR0011,002,GLADSTONE PUBLIC LIBRARY,GLADSTONE,OR,97027,45.38051605,-122.5937423,CE
OR0012,002,CURRY PUBLIC LIBRARY DISTRICT,GOLD BEACH,OR,97444,42.41327278,-124.4140473,CE
OR0013,002,ARLINGTON PUBLIC LIBRARY,ARLINGTON,OR,97812,45.71711735,-120.2035904,CE
OR0014,002,JOSEPHINE COMMUNITY LIBRARY DISTRICT,GRANTS PASS,OR,97526,42.442669,-123.3267974,CE
OR0014,003,ILLINOIS VALLEY BRANCH LIBRARY,CAVE JUNCTION,OR,97523,42.16833492,-123.647644,BR
OR0014,004,WILLIAMS BRANCH LIBRARY,WILLIAMS,OR,97544,42.21826546,-123.2736359,BR
OR0014,005,WOLF CREEK BRANCH LIBRARY,WOLF CREEK,OR,97497,42.69547269,-123.3975677,BR
OR0015,002,HARRISBURG PUBLIC LIBRARY,HARRISBURG,OR,97446,44.27229308,-123.1702347,CE
OR0016,002,HELIX PUBLIC LIBRARY,HELIX,OR,97835,45.84956371,-118.6577342,CE
OR0018,002,HERMISTON PUBLIC LIBRARY,HERMISTON,OR,97838,45.84144977,-119.2880174,CE
OR0019,006,SHUTE PARK BRANCH,HILLSBORO,OR,97123,45.51437764,-122.9740449,BR
OR0019,008,HILLSBORO PUBLIC LIBRARY,HILLSBORO,OR,97124,45.54306022,-122.9369964,CE
OR0021,002,INDEPENDENCE PUBLIC LIBRARY,INDEPENDENCE,OR,97351,44.8510971,-123.185669,CE
OR0022,002,JEFFERSON PUBLIC LIBRARY,JEFFERSON,OR,97352,44.71796419,-123.0102539,CE
OR0023,002,ASTORIA PUBLIC LIBRARY,ASTORIA,OR,97103,46.18812939,-123.8327408,CE
OR0024,002,GRANT COUNTY LIBRARY,JOHN DAY,OR,97845,44.40967934,-118.9520264,CE
OR0025,002,JOSEPH CITY LIBRARY,JOSEPH,OR,97846,45.35360335,-117.229927,CE
OR0026,002,JUNCTION CITY PUBLIC LIBRARY,JUNCTION CITY,OR,97448,44.22028354,-123.2025756,CE
OR0027,005,BONANZA BRANCH LIBRARY,BONANZA,OR,97623,42.1990134,-121.4049705,BR
OR0027,006,CHILOQUIN BRANCH LIBRARY,CHILOQUIN,OR,97624,42.57564932,-121.8635254,BR
OR0027,009,MALIN BRANCH LIBRARY,MALIN,OR,97632,42.0141973,-121.4094615,BR
OR0027,012,BLY BRANCH LIBRARY,BLY,OR,97622,42.39394374,-121.0452041,BR
OR0027,013,CHEMULT BRANCH LIBRARY,CHEMULT,OR,97731,43.21501163,-121.7836686,BR
OR0027,014,MERRILL BRANCH LIBRARY,MERRILL,OR,97633,42.02399826,-121.6032028,BR
OR0027,015,SPRAGUE RIVER BRANCH LIBRARY,SPRAGUE RIVER,OR,97639,42.4552374,-121.5042405,BR
OR0027,016,GILCHRIST BRANCH LIBRARY,GILCHRIST,OR,97737,43.4777985,-121.6865234,BR
OR0027,017,KENO BRANCH LIBRARY,KENO,OR,97627,42.12556463,-121.9319,BR
OR0027,018,SOUTH SUBURBAN BRANCH LIBRARY,KLAMATH FALLS,OR,97603,42.19307336,-121.7376632,BR
OR0027,019,KLAMATH COUNTY LIBRARY SERVICE DISTRICT,KLAMATH FALLS,OR,97601,42.22254178,-121.7846222,CE
OR0027,020,SENIOR CENTER BRANCH,KLAMATH FALLS,OR,97602,42.20943445,-121.7486725,BR
OR0028,002,F. MAXINE AND THOMAS W. COOK MEMORIAL LIBRARY,LA GRANDE,OR,97850,45.33017358,-118.0964356,CE
OR0029,002,LAKE OSWEGO PUBLIC LIBRARY,LAKE OSWEGO,OR,97034,45.42388535,-122.6670838,CE
OR0030,002,LAKESIDE PUBLIC LIBRARY,LAKESIDE,OR,97449,43.57621755,-124.1725464,CE
OR0031,002,LAKE COUNTY LIBRARY DISTRICT,LAKEVIEW,OR,97630,42.1889801,-120.3470459,CE
OR0031,003,CHRISTMAS VALLEY BRANCH LIBRARY,CHRISTMAS VALLEY,OR,97641,43.23953251,-120.6816712,BR
OR0031,004,PAISLEY BRANCH LIBRARY,PAISLEY,OR,97636,42.69504923,-120.5449371,BR
OR0031,005,SILVER LAKE BRANCH LIBRARY,SILVER LAKE,OR,97638,43.12789918,-121.0486069,BR
OR0032,002,LANGLOIS LIBRARY DISTRICT,LANGLOIS,OR,97450,42.92128757,-124.4503708,CE
OR0033,002,LEBANON PUBLIC LIBRARY,LEBANON,OR,97355,44.5442772,-122.9087676,CE
OR0034,002,DRIFTWOOD PUBLIC LIBRARY,LINCOLN CITY,OR,97367,44.96144863,-124.0152588,CE
OR0035,002,ATHENA PUBLIC LIBRARY,ATHENA,OR,97813,45.81146996,-118.4885636,CE
OR0036,002,LYONS PUBLIC LIBRARY,LYONS,OR,97358,44.77491005,-122.613205,CE
OR0037,002,JEFFERSON COUNTY LIBRARY DISTRICT,MADRAS,OR,97741,44.6326332,-121.1272456,CE
OR0038,002,SOUTHERN WASCO COUNTY LIBRARY,MAUPIN,OR,97037,45.17567436,-121.0819397,CE
OR0039,002,MCMINNVILLE PUBLIC LIBRARY,MCMINNVILLE,OR,97128,45.2094994,-123.1991578,CE
OR0039,003,MCMINNVILLE PUBLIC LIBRARY BOOKMOBILE,MCMINNVILLE,OR,97128,45.2094994,-123.1991578,BS
OR0040,002,ADAMS PUBLIC LIBRARY,ADAMS,OR,97810,45.76744842,-118.5630951,CE
OR0041,002,JACKSON COUNTY LIBRARY SERVICES,MEDFORD,OR,97501,42.32461165,-122.8703461,CE
OR0041,003,APPLEGATE BRANCH LIBRARY,APPLEGATE,OR,97530,42.2571985,-123.1718834,BR
OR0041,004,ASHLAND BRANCH LIBRARY,ASHLAND,OR,97520,42.19425579,-122.70961,BR
OR0041,005,BUTTE FALLS BRANCH LIBRARY,BUTTE FALLS,OR,97522,42.54169083,-122.5673523,BR
OR0041,006,CENTRAL POINT BRANCH LIBRARY,CENTRAL POINT,OR,97502,42.37417603,-122.914444,BR
OR0041,007,EAGLE POINT BRANCH LIBRARY,EAGLE POINT,OR,97524,42.47356792,-122.804863,BR
OR0041,008,GOLD HILL BRANCH LIBRARY,GOLD HILL,OR,97525,42.43140418,-123.0488891,BR
OR0041,009,JACKSONVILLE BRANCH LIBRARY,JACKSONVILLE,OR,97530,42.31537245,-122.9690858,BR
OR0041,010,PHOENIX BRANCH LIBRARY,PHOENIX,OR,97535,42.27135857,-122.8198776,BR
OR0041,011,PROSPECT BRANCH LIBRARY,PROSPECT,OR,97536,42.75412753,-122.4887162,BR
OR0041,012,ROGUE RIVER BRANCH LIBRARY,ROGUE RIVER,OR,97537,42.43291091,-123.1655351,BR
OR0041,013,RUCH BRANCH LIBRARY,RUCH,OR,97530,42.23709867,-123.0439911,BR
OR0041,014,SHADY COVE BRANCH LIBRARY,SHADY COVE,OR,97539,42.62338644,-122.8081818,BR
OR0041,015,TALENT BRANCH LIBRARY,TALENT,OR,97540,42.24530032,-122.7893066,BR
OR0041,016,WHITE CITY BRANCH LIBRARY,WHITE CITY,OR,97503,42.42937853,-122.8334503,BR
OR0042,002,MILTON-FREEWATER PUBLIC LIBRARY,MILTON-FREEWATER,OR,97862,45.92760475,-118.3855591,CE
OR0043,002,LEDDING LIBRARY,MILWAUKIE,OR,97222,45.44609832,-122.6406402,CE
OR0044,002,MOLALLA PUBLIC LIBRARY,MOLALLA,OR,97038,45.14373399,-122.5774002,CE
OR0044,003,MOLALLA PUBLIC LIBRARY BOOKMOBILE,MOLALLA,OR,97038,45.14373399,-122.5774002,BS
OR0045,002,MONMOUTH PUBLIC LIBRARY,MONMOUTH,OR,97361,44.84767159,-123.2318115,CE
OR0046,002,BAKER COUNTY LIBRARY DISTRICT,BAKER CITY,OR,97814,44.78087243,-117.828949,CE
OR0046,003,HAINES BRANCH LIBRARY,HAINES,OR,97833,44.91277701,-117.9378128,BR
OR0046,004,HALFWAY BRANCH LIBRARY,HALFWAY,OR,97834,44.87536242,-117.108902,BR
OR0046,005,HUNTINGTON BRANCH LIBRARY,HUNTINGTON,OR,97907,44.34978904,-117.266977,BR
OR0046,006,RICHLAND BRANCH LIBRARY,RICHLAND,OR,97870,44.77006916,-117.1629562,BR
OR0046,007,BAKER COUNTY LIBRARY BOOKMOBILE,BAKER CITY,OR,97814,44.78087243,-117.828949,BS
OR0046,008,SUMPTER BRANCH LIBRARY,SUMPTER,OR,97877,44.7442208,-118.2018738,BR
OR0047,002,MT. ANGEL PUBLIC LIBRARY,MOUNT ANGEL,OR,97362,45.06783678,-122.7978667,CE
OR0048,002,DORA PUBLIC LIBRARY,MYRTLE POINT,OR,97458,43.15426634,-123.95549,CE
OR0049,002,FLORA M. LAIRD MEMORIAL LIBRARY,MYRTLE POINT,OR,97458,43.06384271,-124.142105,CE
OR0050,002,NEWBERG PUBLIC LIBRARY,NEWBERG,OR,97132,45.30115895,-122.9747238,CE
OR0051,002,NEWPORT PUBLIC LIBRARY,NEWPORT,OR,97365,44.63692091,-124.0556717,CE
OR0052,002,NORTH BEND PUBLIC LIBRARY,NORTH BEND,OR,97459,43.40877148,-124.22406,CE
OR0053,002,NYSSA PUBLIC LIBRARY,NYSSA,OR,97913,43.87675467,-116.9972458,CE
OR0054,002,OAKRIDGE PUBLIC LIBRARY,OAKRIDGE,OR,97463,43.74770731,-122.4568558,CE
OR0055,002,ONTARIO LIBRARY DISTRICT,ONTARIO,OR,97914,44.02560801,-116.9682618,CE
OR0055,003,ONTARIO LIBRARY DISTRICT BOOKMOBILE,ONTARIO,OR,97914,44.02560801,-116.9682618,BS
OR0056,002,OREGON CITY PUBLIC LIBRARY,OREGON CITY,OR,97045,45.35564036,-122.6044616,CE
OR0058,002,BANDON PUBLIC LIBRARY,BANDON,OR,97411,43.1138916,-124.4289017,CE
OR0059,002,PENDLETON PUBLIC LIBRARY,PENDLETON,OR,97801,45.67024608,-118.7914429,CE
OR0061,002,PILOT ROCK PUBLIC LIBRARY,PILOT ROCK,OR,97868,45.48308175,-118.8336715,CE
OR0062,002,PORT ORFORD PUBLIC LIBRARY,PORT ORFORD,OR,97465,42.75021741,-124.4974213,CE
OR0063,002,CENTRAL LIBRARY,PORTLAND,OR,97232,45.52925116,-122.646492,CE
OR0063,005,BELMONT LIBRARY,PORTLAND,OR,97214,45.51524734,-122.6229171,BR
OR0063,006,CAPITOL HILL LIBRARY,PORTLAND,OR,97219,45.44783404,-122.7250596,BR
OR0063,007,GREGORY HEIGHTS LIBRARY,PORTLAND,OR,97213,45.5514145,-122.5811768,BR
OR0063,008,GRESHAM LIBRARY,GRESHAM,OR,97030,45.50032416,-122.4325944,BR
OR0063,009,HILLSDALE LIBRARY,PORTLAND,OR,97239,45.47962958,-122.6942749,BR
OR0063,011,HOLLYWOOD LIBRARY,PORTLAND,OR,97212,45.53775405,-122.6212692,BR
OR0063,014,ROCKWOOD LIBRARY,PORTLAND,OR,97233,45.51918034,-122.4790115,BR
OR0063,015,SELLWOOD-MORELAND LIBRARY,PORTLAND,OR,97202,45.46752544,-122.6529694,BR
OR0063,016,ST. JOHNS LIBRARY,PORTLAND,OR,97203,45.59018705,-122.7513809,BR
OR0063,017,WOODSTOCK LIBRARY,PORTLAND,OR,97206,45.47886666,-122.6123886,BR
OR0063,020,FAIRVIEW-COLUMBIA LIBRARY,FAIRVIEW,OR,97024,45.53222279,-122.4394455,BR
OR0063,021,NORTHWEST LIBRARY,PORTLAND,OR,97210,45.53546902,-122.6992034,BR
OR0063,022,KENTON LIBRARY,PORTLAND,OR,97217,45.58282095,-122.6868592,BR
OR0063,023,TROUTDALE LIBRARY,TROUTDALE,OR,97060,45.52911378,-122.4093857,BR
OR0064,002,HAZEL M. LEWIS LIBRARY,POWERS,OR,97466,42.8816698,-124.0703365,CE
OR0065,002,CROOK COUNTY LIBRARY,PRINEVILLE,OR,97754,44.30182261,-120.8569947,CE
OR0066,002,RAINIER CITY LIBRARY,RAINIER,OR,97048,46.0889714,-122.9363521,CE
OR0069,002,SALEM PUBLIC LIBRARY,SALEM,OR,97301,44.93481446,-123.0414658,CE
OR0069,004,WEST SALEM BRANCH LIBRARY,SALEM,OR,97304,44.95020301,-123.0486374,BR
OR0071,002,SANDY PUBLIC LIBRARY,SANDY,OR,97055,45.39727017,-122.2618561,CE
OR0071,003,HOODLAND BRANCH LIBRARY,WELCHES,OR,97067,45.34615322,-121.9634018,BR
OR0072,002,SCAPPOOSE PUBLIC LIBRARY DISTRICT,SCAPPOOSE,OR,97056,45.75698089,-122.8767928,CE
OR0073,002,SCIO PUBLIC LIBRARY,SCIO,OR,97374,44.70473482,-122.8497924,CE
OR0074,002,SEASIDE PUBLIC LIBRARY,SEASIDE,OR,97138,45.99310681,-123.91819,CE
OR0075,002,SHERIDAN PUBLIC LIBRARY,SHERIDAN,OR,97378,45.10025404,-123.3961486,CE
OR0078,002,SILVER FALLS LIBRARY DISTRICT,SILVERTON,OR,97381,45.0029103,-122.7816316,CE
OR0079,002,SPRINGFIELD PUBLIC LIBRARY,SPRINGFIELD,OR,97477,44.04717636,-123.0195159,CE
OR0080,002,BEAVERTON CITY LIBRARY,BEAVERTON,OR,97005,45.48334507,-122.8041839,CE
OR0080,003,BEAVERTON CITY LIBRARY AT MURRAY SCHOLLS,BEAVERTON,OR,97007,45.43806464,-122.8280487,BR
OR0081,002,ST. HELENS PUBLIC LIBRARY,ST. HELENS,OR,97051,45.8550152,-122.8145583,CE
OR0082,002,STANFIELD PUBLIC LIBRARY,STANFIELD,OR,97875,45.78059644,-119.2186361,CE
OR0083,002,STAYTON PUBLIC LIBRARY,STAYTON,OR,97383,44.7988662,-122.7943955,CE
OR0084,002,SWEET HOME PUBLIC LIBRARY,SWEET HOME,OR,97386,44.39633565,-122.7289046,CE
OR0085,002,THE DALLES-WASCO COUNTY LIBRARY,THE DALLES,OR,97058,45.59914776,-121.1857376,CE
OR0086,002,TIGARD PUBLIC LIBRARY,TIGARD,OR,97223,45.42257694,-122.7657241,CE
OR0087,002,TILLAMOOK COUNTY LIBRARY,TILLAMOOK,OR,97141,45.45635228,-123.8463745,CE
OR0087,004,BAY CITY BRANCH LIBRARY,BAY CITY,OR,97107,45.52456664,-123.8906556,BR
OR0087,005,GARIBALDI BRANCH LIBRARY,GARIBALDI,OR,97118,45.55932826,-123.9140723,BR
OR0087,006,MANZANITA BRANCH LIBRARY,MANZANITA,OR,97130,45.71923072,-123.9317246,BR
OR0087,007,PACIFIC CITY BRANCH LIBRARY,PACIFIC CITY,OR,97135,45.2042911,-123.9596597,BR
OR0087,008,ROCKAWAY BRANCH LIBRARY,ROCKAWAY,OR,97136,45.61353677,-123.9418411,BR
OR0087,009,TILLAMOOK COUNTY LIBRARY BOOKMOBILE,TILLAMOOK,OR,97141,45.45635228,-123.8463745,BS
OR0088,002,TOLEDO PUBLIC LIBRARY,TOLEDO,OR,97391,44.62548439,-123.9385833,CE
OR0090,002,TUALATIN PUBLIC LIBRARY,TUALATIN,OR,97062,45.38430027,-122.7588729,CE
OR0091,003,LA PINE LIBRARY,LA PINE,OR,97739,43.67454138,-121.5049286,BR
OR0091,004,REDMOND LIBRARY,REDMOND,OR,97756,44.27357869,-121.1769867,BR
OR0091,005,SISTERS LIBRARY,SISTERS,OR,97759,44.29177484,-121.5450668,BR
